Code zone,Code zone (M49),Zone,Code Produit,Produit,Code Élément,Élément,Code édition,Édition,Unité,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F
"11","'040","Autriche","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.61","E",,,,,,,"0.55","E",,
"11","'040","Autriche","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.36","E",,,,,,,"0.1","E",,
"11","'040","Autriche","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.7","E",,,,,,,"0.73","E",,
"11","'040","Autriche","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.82","E",,,,,,,"0.72","E",,
"11","'040","Autriche","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.05","E",,,,,,,"0.06","E",,
"11","'040","Autriche","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%","2.5","E","2.3","E","2.7","E","2.5","E","3.4","E","2.9","E"
"11","'040","Autriche","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%","2.5","E","2.3","E","2.7","E","2.5","E","3.4","E","2.9","E"
"11","'040","Autriche","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No","0.2","E","0.2","E","0.2","E","0.2","E","0.3","E","0.3","E"
"11","'040","Autriche","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No","0.2","E","0.2","E","0.2","E","0.2","E","0.3","E","0.3","E"
"52","'031","Azerbaïdjan","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","2.87","E","2.93","E","3","E","3.09","E","3.28","E","3.74","E"
"52","'031","Azerbaïdjan","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.45","E",,,,,,,"0.65","E",,
"52","'031","Azerbaïdjan","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.73","E",,,,,,,"1.04","E",,
"52","'031","Azerbaïdjan","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.46","E",,,,,,,"0.35","E",,
"52","'031","Azerbaïdjan","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.32","E",,,,,,,"0.44","E",,
"52","'031","Azerbaïdjan","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.26","E",,,,,,,"0.63","E",,
"52","'031","Azerbaïdjan","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.13","E",,,,,,,"0.18","E",,
"52","'031","Azerbaïdjan","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%","0.7","E","0.7","E","0.7","E","1.2","E","0.7","E","0.7","E"
"52","'031","Azerbaïdjan","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%","0.7","E","0.7","E","0.7","E","1.2","E","0.7","E","0.7","E"
"52","'031","Azerbaïdjan","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No","0.1","E","0.1","E","0.1","E","0.1","E","0.1","E","0.1","E"
"52","'031","Azerbaïdjan","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No","0.1","E","0.1","E","0.1","E","0.1","E","0.1","E","0.1","E"
"12","'044","Bahamas","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","4.28","E","4.39","E","4.36","E","4.49","E","4.66","E","5.41","E"
"12","'044","Bahamas","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.57","E",,,,,,,,"O",,
"12","'044","Bahamas","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.85","E",,,,,,,,"O",,
"12","'044","Bahamas","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.66","E",,,,,,,,"O",,
"12","'044","Bahamas","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.72","E",,,,,,,,"O",,
"12","'044","Bahamas","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","1.03","E",,,,,,,,"O",,
"12","'044","Bahamas","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.45","E",,,,,,,,"O",,
"12","'044","Bahamas","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%",,"O",,"O",,"O",,"O",,"O",,"O"
"12","'044","Bahamas","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%",,"O",,"O",,"O",,"O",,"O",,"O"
"12","'044","Bahamas","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No",,"O",,"O",,"O",,"O",,"O",,"O"
"12","'044","Bahamas","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No",,"O",,"O",,"O",,"O",,"O",,"O"
"13","'048","Bahreïn","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","3.07","E","3.15","E","3.25","E","3.48","E","3.67","E","4.22","E"
"13","'048","Bahreïn","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.65","E",,,,,,,"0.53","E",,
"13","'048","Bahreïn","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","1.01","E",,,,,,,"1.16","E",,
"13","'048","Bahreïn","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.37","E",,,,,,,"0.51","E",,
"13","'048","Bahreïn","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.69","E",,,,,,,"0.83","E",,
"13","'048","Bahreïn","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.47","E",,,,,,,"0.46","E",,
"13","'048","Bahreïn","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.18","E",,,,,,,"0.17","E",,
"13","'048","Bahreïn","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%",,"O",,"O",,"O",,"O",,"O",,"O"
"13","'048","Bahreïn","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%",,"O",,"O",,"O",,"O",,"O",,"O"
"13","'048","Bahreïn","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No",,"O",,"O",,"O",,"O",,"O",,"O"
"13","'048","Bahreïn","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No",,"O",,"O",,"O",,"O",,"O",,"O"
"16","'050","Bangladesh","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","3.03","E","3.13","E","3.18","E","3.22","E","3.37","E","3.64","E"
"16","'050","Bangladesh","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.36","E",,,,,,,"0.4","E",,
"16","'050","Bangladesh","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","1.14","E",,,,,,,"1.37","E",,
"16","'050","Bangladesh","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.23","E",,,,,,,"0.23","E",,
"16","'050","Bangladesh","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.48","E",,,,,,,"0.67","E",,
"16","'050","Bangladesh","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.56","E",,,,,,,"0.58","E",,
"16","'050","Bangladesh","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.12","E",,,,,,,"0.12","E",,
"16","'050","Bangladesh","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%","65","E","61.4","E","58.5","E","55.8","E","51.7","E","48.2","E"
"16","'050","Bangladesh","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%","65","E","61.4","E","58.5","E","55.8","E","51.7","E","48.2","E"
"16","'050","Bangladesh","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No","105.2","E","100.5","E","96.8","E","93.4","E","87.6","E","82.4","E"
"16","'050","Bangladesh","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No","105.5","E","100.4","E","96.5","E","92.8","E","86.7","E","81.6","E"
"14","'052","Barbade","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day",,"O",,"O",,"O",,"O",,"O",,"O"
"14","'052","Barbade","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day",,"O",,,,,,,,"O",,
"14","'052","Barbade","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day",,"O",,,,,,,,"O",,
"14","'052","Barbade","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day",,"O",,,,,,,,"O",,
"14","'052","Barbade","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day",,"O",,,,,,,,"O",,
"14","'052","Barbade","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day",,"O",,,,,,,,"O",,
"14","'052","Barbade","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day",,"O",,,,,,,,"O",,
"14","'052","Barbade","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%",,"O",,"O",,"O",,"O",,"O",,"O"
"14","'052","Barbade","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%",,"O",,"O",,"O",,"O",,"O",,"O"
"14","'052","Barbade","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No",,"O",,"O",,"O",,"O",,"O",,"O"
"14","'052","Barbade","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No",,"O",,"O",,"O",,"O",,"O",,"O"
"57","'112","Bélarus","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","3.13","E","3.18","E","3.26","E","3.26","E","3.42","E","3.74","E"
"57","'112","Bélarus","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.51","E",,,,,,,"0.61","E",,
"57","'112","Bélarus","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.83","E",,,,,,,"0.87","E",,
"57","'112","Bélarus","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.64","E",,,,,,,"0.27","E",,
"57","'112","Bélarus","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.35","E",,,,,,,"0.5","E",,
"57","'112","Bélarus","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.68","E",,,,,,,"0.97","E",,
"57","'112","Bélarus","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.17","E",,,,,,,"0.21","E",,
"57","'112","Bélarus","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%","3.2","E","1.9","E","2.4","E","1.2","E","1","E","1","E"
"57","'112","Bélarus","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%","3.2","E","1.9","E","2.4","E","1.2","E","1","E","1","E"
"57","'112","Bélarus","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No","0.3","E","0.2","E","0.2","E","0.1","E","0.1","E","0.1","E"
"57","'112","Bélarus","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No","0.3","E","0.2","E","0.2","E","0.1","E","0.1","E","0.1","E"
"255","'056","Belgique","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","2","E","2.07","E","2.16","E","2.28","E","2.32","E","2.56","E"
"255","'056","Belgique","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.22","E",,,,,,,"0.22","E",,
"255","'056","Belgique","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.75","E",,,,,,,"0.54","E",,
"255","'056","Belgique","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.37","E",,,,,,,"0.11","E",,
"255","'056","Belgique","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.68","E",,,,,,,"0.64","E",,
"255","'056","Belgique","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.79","E",,,,,,,"0.76","E",,
"255","'056","Belgique","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.06","E",,,,,,,"0.05","E",,
"255","'056","Belgique","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%","2.1","E","1.2","E","1.3","E","1","E","0.8","E","0.7","E"
"255","'056","Belgique","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","12U2024","Décembre 2024 (Mise à jour)","%","2.1","E","1.2","E","1.3","E","1","E","0.8","E","0.7","E"
"255","'056","Belgique","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","7S2024","Juillet 2024 (rapport SOFI)","millions de No","0.2","E","0.1","E","0.2","E","0.1","E","0.1","E","0.1","E"
"255","'056","Belgique","7006","Number of people unable to afford a healthy diet (NUA), million","6132","Valeur","12U2024","Décembre 2024 (Mise à jour)","millions de No","0.2","E","0.1","E","0.2","E","0.1","E","0.1","E","0.1","E"
"23","'084","Belize","7004","Cost of a healthy diet (CoHD), PPP dollar per person per day","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","2.51","E","2.55","E","2.6","E","2.66","E","2.83","E","3.1","E"
"23","'084","Belize","7007","Cost of starchy staples","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.38","E",,,,,,,"0.53","E",,
"23","'084","Belize","7008","Cost of animal source foods","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.78","E",,,,,,,"0.71","E",,
"23","'084","Belize","7009","Cost of legumes, nuts and seeds","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.22","E",,,,,,,"0.28","E",,
"23","'084","Belize","7010","Cost of vegetables","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.8","E",,,,,,,"0.98","E",,
"23","'084","Belize","7011","Cost of fruits","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.16","E",,,,,,,"0.23","E",,
"23","'084","Belize","7012","Cost of oils and fats","6226","Valeur","7S2024","Juillet 2024 (rapport SOFI)","PPP dollar per person per day","0.13","E",,,,,,,"0.1","E",,
"23","'084","Belize","7005","Prevalence of unaffordability (PUA), percent","6121","Valeur","7S2024","Juillet 2024 (rapport SOFI)","%","65.6","E","65.5","E","62.8","E","69.9","E","65.6","E","61.8","E"
